from_id,to_id,travel_time
88194ad82dfffff,88194adb35fffff,27.0
88194ad82dfffff,88194e68c5fffff,
88194ad82dfffff,88194e6981fffff,
88194ad82dfffff,88194e6c47fffff,
88194ad82dfffff,88195d36ebfffff,45.0
88194ad82dfffff,88195d3759fffff,78.0
88194ad82dfffff,88195da095fffff,118.0
88194ad82dfffff,88195da4c9fffff,101.0
88194ad82dfffff,88195da549fffff,113.0
88194ad82dfffff,88195da5b9fffff,57.0
88194ad82dfffff,88195da5c5fffff,75.0
88194ad82dfffff,88195da601fffff,
88194ad82dfffff,88195da619fffff,
88194ad82dfffff,88195da65dfffff,
88194ad82dfffff,88195da733fffff,108.0
88194ad82dfffff,88195dadd5fffff,79.0
88194ad82dfffff,88195dadddfffff,80.0
88194ad82dfffff,88195daecdfffff,91.0
88194ad82dfffff,88195daed1fffff,69.0
88194ad82dfffff,88195db4a9fffff,
88194ad82dfffff,88195db6b1fffff,
88194ad831fffff,88194aca49fffff,29.0
88194ad831fffff,88194ad323fffff,81.0
88194ad831fffff,88194ad8abfffff,28.0
88194ad831fffff,88194ad9ddfffff,10.0
88194ad833fffff,88194ac00dfffff,91.0
88194ad833fffff,88194ac035fffff,105.0
88194ad833fffff,88194ac141fffff,58.0
88194ad833fffff,88194ac235fffff,98.0
88194ad833fffff,88194ac247fffff,100.0
88194ad833fffff,88194ad025fffff,79.0
88194ad833fffff,88194ad0e7fffff,106.0
88194ad833fffff,88194ad113fffff,70.0
88194ad833fffff,88194ad149fffff,78.0
88194ad833fffff,88194ad189fffff,82.0
88194ad833fffff,88194ad195fffff,80.0
88194ad833fffff,88194ad21bfffff,
88194ad833fffff,88194ad263fffff,
88194ad833fffff,88194ad289fffff,
88194ad833fffff,88194ad2a1fffff,116.0
88194ad833fffff,88194ad2e1fffff,
88194ad833fffff,88194ad2edfffff,
88194ad833fffff,88194ad355fffff,110.0
88194ad833fffff,88194ad53dfffff,
88194ad833fffff,88194ad541fffff,
88194ad833fffff,88194ad555fffff,
88194ad833fffff,88194ad72dfffff,
88194ad833fffff,88194ad755fffff,
88194ad833fffff,88194ad76bfffff,
88194ad833fffff,88194ad82bfffff,16.0
88194ad833fffff,88194ad84dfffff,39.0
88194ad833fffff,88194ad897fffff,47.0
88194ad833fffff,88194ad89dfffff,41.0
88194ad833fffff,88194ada0dfffff,51.0
88194ad833fffff,88194ada25fffff,48.0
88194ad833fffff,88194ada41fffff,61.0
88194ad833fffff,88194ada63fffff,53.0
88194ad833fffff,88194adac1fffff,42.0
88194ad833fffff,88194adb33fffff,45.0
88194ad833fffff,88194adb57fffff,55.0
88194ad833fffff,88194e6061fffff,
88194ad833fffff,88194e6861fffff,
88194ad833fffff,88194e686dfffff,
88194ad833fffff,88194e6903fffff,
88194ad833fffff,88194e6909fffff,
88194ad833fffff,88194e6927fffff,
88194ad833fffff,88194e699dfffff,
88194ad833fffff,88194e69abfffff,
88194ad833fffff,88194e6ab7fffff,
88194ad833fffff,88194e6b3dfffff,
88194ad833fffff,88194e6c17fffff,
88194ad833fffff,88194e6c1dfffff,
88194ad833fffff,88194e6d03fffff,
88194ad833fffff,88194e6dbbfffff,
88194ad833fffff,88195d364dfffff,86.0
88194ad833fffff,88195d365dfffff,72.0
88194ad833fffff,88195d3689fffff,53.0
88194ad833fffff,88195da411fffff,107.0
88194ad833fffff,88195da45dfffff,
88194ad833fffff,88195da485fffff,85.0
88194ad833fffff,88195da5ebfffff,96.0
88194ad833fffff,88195da605fffff,
88194ad833fffff,88195da685fffff,118.0
88194ad833fffff,88195da69bfffff,118.0
88194ad833fffff,88195da6b1fffff,108.0
88194ad833fffff,88195dacddfffff,82.0
88194ad833fffff,88195dae9dfffff,90.0
88194ad833fffff,88195daee3fffff,107.0
88194ad835fffff,88194ac269fffff,90.0
88194ad835fffff,88194ac327fffff,56.0
88194ad835fffff,88194ad011fffff,107.0
88194ad835fffff,88194ad13dfffff,56.0
88194ad835fffff,88194ad167fffff,59.0
88194ad835fffff,88194ad2a9fffff,120.0
88194ad835fffff,88194ad2d5fffff,
88194ad835fffff,88194ad331fffff,84.0
88194ad835fffff,88194ad813fffff,24.0
88194ad835fffff,88194ad8c7fffff,33.0
88194ad835fffff,88194ad8e1fffff,21.0
88194ad835fffff,88194ad8e3fffff,24.0
88194ad835fffff,88194ad939fffff,37.0
88194ad835fffff,88194ad959fffff,23.0
88194ad835fffff,88194ad9c1fffff,16.0
88194ad835fffff,88194ad9d1fffff,14.0
88194ad835fffff,88194ada43fffff,57.0
88194ad835fffff,88194adae3fffff,31.0
88194ad835fffff,88194adb0bfffff,50.0
88194ad835fffff,88194adb29fffff,54.0
88194ad835fffff,88194adb2dfffff,57.0
88194ad835fffff,88194adb47fffff,57.0
88194ad835fffff,88194adb61fffff,62.0
88194ad835fffff,88194adb6bfffff,57.0
88194ad835fffff,88194e68bdfffff,
88194ad835fffff,88194e69d7fffff,
88194ad835fffff,88195da483fffff,82.0
88194ad835fffff,88195da559fffff,
88194ad835fffff,88195da5b3fffff,60.0
88194ad835fffff,88195da5d7fffff,80.0
88194ad835fffff,88195dacc9fffff,80.0
88194ad83bfffff,88194ac107fffff,69.0
88194ad83bfffff,88194ac149fffff,53.0
88194ad83bfffff,88194ac315fffff,69.0
88194ad83bfffff,88194ac32dfffff,50.0
88194ad83bfffff,88194aca05fffff,50.0
88194ad83bfffff,88194aca41fffff,37.0
88194ad83bfffff,88194aca4dfffff,29.0
88194ad83bfffff,88194ad161fffff,60.0
88194ad83bfffff,88194ad1dbfffff,94.0
88194ad83bfffff,88194ad801fffff,16.0
88194ad83bfffff,88194ad8a1fffff,26.0
88194ad83bfffff,88194ad8a5fffff,24.0
88194ad83bfffff,88194ad8d9fffff,39.0
88194ad83bfffff,88194ad969fffff,63.0
88194ad83bfffff,88194ad983fffff,30.0
88194ad83bfffff,88194ada11fffff,39.0
88194ad83bfffff,88194ada55fffff,58.0
88194ad83bfffff,88194e6803fffff,
88194ad83bfffff,88194e6dabfffff,
88194ad83bfffff,88194e6dc1fffff,
88194ad83bfffff,88194e6dedfffff,
88194ad83bfffff,88195d3619fffff,70.0
88194ad83bfffff,88195d3649fffff,81.0
88194ad83bfffff,88195da487fffff,80.0
88194ad83bfffff,88195da497fffff,71.0
88194ad83bfffff,88195da4b7fffff,66.0
88194ad83bfffff,88195da591fffff,64.0
88194ad83bfffff,88195dae9bfffff,76.0
88194ad843fffff,88194ad129fffff,47.0
88194ad843fffff,88194ad201fffff,115.0
88194ad843fffff,88194ad207fffff,110.0
88194ad843fffff,88194ad2adfffff,105.0
88194ad843fffff,88194ad845fffff,17.0
88194ad843fffff,88194ad863fffff,14.0
88194ad843fffff,88194ad905fffff,49.0
88194ad843fffff,88194ad91dfffff,37.0
88194ad843fffff,88194ad965fffff,66.0
88194ad843fffff,88194ad96dfffff,62.0
88194ad843fffff,88194ad9a5fffff,62.0
88194ad843fffff,88194ada27fffff,21.0
88194ad843fffff,88194ada37fffff,13.0
88194ad843fffff,88194adb15fffff,29.0
88194ad843fffff,88194adb4dfffff,50.0
88194ad843fffff,88194adb51fffff,41.0
88194ad843fffff,88194e6931fffff,
88194ad843fffff,88194e6ad5fffff,
88194ad843fffff,88194e6dd5fffff,
88194ad843fffff,88195d3625fffff,95.0
88194ad843fffff,88195d36ddfffff,56.0
88194ad843fffff,88195da4b1fffff,58.0
88194ad843fffff,88195da4bdfffff,55.0
88194ad843fffff,88195da593fffff,43.0
88194ad843fffff,88195da5a1fffff,60.0
88194ad843fffff,88195da5a9fffff,61.0
88194ad843fffff,88195da5b7fffff,45.0
88194ad843fffff,88195da5e5fffff,74.0
88194ad843fffff,88195da607fffff,
88194ad843fffff,88195dac03fffff,93.0
88194ad843fffff,88195dae89fffff,81.0
88194ad845fffff,88194ad041fffff,103.0
88194ad845fffff,88194ad047fffff,100.0
88194ad845fffff,88194ad055fffff,103.0
88194ad845fffff,88194ad0d3fffff,
88194ad845fffff,88194ad0d5fffff,
88194ad845fffff,88194ad129fffff,55.0
88194ad845fffff,88194ad191fffff,93.0
88194ad845fffff,88194ad1e5fffff,66.0
88194ad845fffff,88194ad201fffff,
88194ad845fffff,88194ad2adfffff,114.0
88194ad845fffff,88194ad2b9fffff,
88194ad845fffff,88194ad311fffff,97.0
88194ad845fffff,88194ad56dfffff,
88194ad845fffff,88194ad81bfffff,35.0
88194ad845fffff,88194ad843fffff,18.0
88194ad845fffff,88194ad863fffff,16.0
88194ad845fffff,88194ad905fffff,36.0
88194ad845fffff,88194ad91dfffff,24.0
88194ad845fffff,88194ad96dfffff,49.0
88194ad845fffff,88194ad9a5fffff,69.0
88194ad845fffff,88194ada27fffff,9.0
88194ad845fffff,88194ada37fffff,21.0
88194ad845fffff,88194ada89fffff,47.0
88194ad845fffff,88194adb15fffff,16.0
88194ad845fffff,88194adb25fffff,39.0
88194ad845fffff,88194adb4dfffff,36.0
88194ad845fffff,88194adb51fffff,27.0
88194ad845fffff,88194e61ebfffff,
88194ad845fffff,88194e6839fffff,
88194ad845fffff,88194e683dfffff,
88194ad845fffff,88194e68c1fffff,
88194ad845fffff,88194e696dfffff,
88194ad845fffff,88194e6a37fffff,
88194ad845fffff,88194e6d47fffff,
88194ad845fffff,88194e6dc5fffff,
88194ad845fffff,88194e6f49fffff,
88194ad845fffff,88195d3625fffff,82.0
88194ad845fffff,88195d362dfffff,73.0
88194ad845fffff,88195d366dfffff,76.0
88194ad845fffff,88195d368bfffff,56.0
88194ad845fffff,88195d36ddfffff,43.0
88194ad845fffff,88195d3719fffff,89.0
88194ad845fffff,88195da425fffff,82.0
88194ad845fffff,88195da451fffff,97.0
88194ad845fffff,88195da4b1fffff,54.0
88194ad845fffff,88195da4bdfffff,51.0
88194ad845fffff,88195da509fffff,84.0
88194ad845fffff,88195da551fffff,86.0
88194ad845fffff,88195da593fffff,39.0
88194ad845fffff,88195da5a1fffff,46.0
88194ad845fffff,88195da5a9fffff,48.0
88194ad845fffff,88195da5b7fffff,33.0
88194ad845fffff,88195da5e5fffff,60.0
88194ad845fffff,88195da6adfffff,92.0
88194ad845fffff,88195dacd3fffff,49.0
88194ad845fffff,88195dae5bfffff,88.0
88194ad845fffff,88195dae89fffff,68.0
88194ad845fffff,88195dae99fffff,49.0
88194ad845fffff,88195daeb5fffff,54.0
88194ad845fffff,88195db6b5fffff,
88194ad847fffff,88194ac04bfffff,107.0
88194ad847fffff,88194ac20dfffff,101.0
88194ad847fffff,88194ac241fffff,106.0
88194ad847fffff,88194ac26dfffff,86.0
88194ad847fffff,88194ac303fffff,75.0
88194ad847fffff,88194ac339fffff,76.0
88194ad847fffff,88194ac369fffff,57.0
88194ad847fffff,88194aca61fffff,67.0
88194ad847fffff,88194aca69fffff,65.0
88194ad847fffff,88194ad009fffff,96.0
88194ad847fffff,88194ad0e9fffff,107.0
88194ad847fffff,88194ad127fffff,44.0
88194ad847fffff,88194ad133fffff,57.0
88194ad847fffff,88194ad16dfffff,64.0
88194ad847fffff,88194ad1b1fffff,77.0
88194ad847fffff,88194ad1b3fffff,83.0
88194ad847fffff,88194ad203fffff,
88194ad847fffff,88194ad229fffff,118.0
88194ad847fffff,88194ad317fffff,91.0
88194ad847fffff,88194ad339fffff,91.0
88194ad847fffff,88194ad351fffff,106.0
88194ad847fffff,88194ad36dfffff,102.0
88194ad847fffff,88194ad719fffff,
88194ad847fffff,88194ad71bfffff,
88194ad847fffff,88194ad767fffff,
88194ad847fffff,88194ad815fffff,23.0
88194ad847fffff,88194ad823fffff,31.0
88194ad847fffff,88194ad85bfffff,23.0
88194ad847fffff,88194ad869fffff,15.0
88194ad847fffff,88194ad883fffff,53.0
88194ad847fffff,88194ad885fffff,46.0
88194ad847fffff,88194ad8a7fffff,49.0
88194ad847fffff,88194ad925fffff,63.0
88194ad847fffff,88194ad931fffff,41.0
88194ad847fffff,88194ad99bfffff,45.0
88194ad847fffff,88194ad9d5fffff,38.0
88194ad847fffff,88194ada65fffff,37.0
88194ad847fffff,88194ada67fffff,32.0
88194ad847fffff,88194ada85fffff,36.0
88194ad847fffff,88194ada97fffff,56.0
88194ad847fffff,88194adab3fffff,49.0
88194ad847fffff,88194adae7fffff,26.0
88194ad847fffff,88194adb17fffff,18.0
88194ad847fffff,88194e608dfffff,
88194ad847fffff,88194e61a7fffff,
88194ad847fffff,88194e680dfffff,
88194ad847fffff,88194e6829fffff,
88194ad847fffff,88194e6841fffff,
88194ad847fffff,88194e68b5fffff,
88194ad847fffff,88194e68e9fffff,
88194ad847fffff,88194e6913fffff,
88194ad847fffff,88194e692bfffff,
88194ad847fffff,88194e693dfffff,
88194ad847fffff,88194e6999fffff,
88194ad847fffff,88194e69a1fffff,119.0
88194ad847fffff,88194e6a87fffff,
88194ad847fffff,88194e6a8dfffff,
88194ad847fffff,88194e6d0dfffff,
88194ad847fffff,88194e6d9bfffff,
88194ad847fffff,88194e6f13fffff,
88194ad847fffff,88195d3635fffff,79.0
88194ad847fffff,88195d3655fffff,63.0
88194ad847fffff,88195d3661fffff,89.0
88194ad847fffff,88195d36cbfffff,49.0
88194ad847fffff,88195d36cdfffff,59.0
88194ad847fffff,88195da439fffff,89.0
88194ad847fffff,88195da4b5fffff,57.0
88194ad847fffff,88195da533fffff,75.0
88194ad847fffff,88195da5cbfffff,76.0
88194ad847fffff,88195da631fffff,
88194ad847fffff,88195da653fffff,
88194ad847fffff,88195da6d3fffff,119.0
88194ad847fffff,88195da721fffff,114.0
88194ad847fffff,88195da761fffff,
88194ad847fffff,88195daea1fffff,72.0
88194ad847fffff,88195daeebfffff,82.0
88194ad849fffff,88194ac205fffff,99.0
88194ad849fffff,88194aca4bfffff,65.0
88194ad849fffff,88194ad023fffff,75.0
88194ad849fffff,88194ad035fffff,77.0
88194ad849fffff,88194ad037fffff,84.0
88194ad849fffff,88194ad057fffff,97.0
88194ad849fffff,88194ad0a3fffff,109.0
88194ad849fffff,88194ad125fffff,39.0
88194ad849fffff,88194ad159fffff,74.0
88194ad849fffff,88194ad1cdfffff,68.0
88194ad849fffff,88194ad25dfffff,118.0
88194ad849fffff,88194ad2ebfffff,
88194ad849fffff,88194ad30dfffff,79.0
88194ad849fffff,88194ad327fffff,66.0
88194ad849fffff,88194ad329fffff,70.0
88194ad849fffff,88194ad32dfffff,69.0
88194ad849fffff,88194ad33dfffff,76.0
88194ad849fffff,88194ad341fffff,89.0
88194ad849fffff,88194ad365fffff,79.0
88194ad849fffff,88194ad517fffff,
88194ad849fffff,88194ad52bfffff,
88194ad849fffff,88194ad80dfffff,22.0
88194ad849fffff,88194ad811fffff,29.0
88194ad849fffff,88194ad855fffff,32.0
88194ad849fffff,88194ad857fffff,29.0
88194ad849fffff,88194ad8c1fffff,44.0
88194ad849fffff,88194ad8d3fffff,66.0
88194ad849fffff,88194ad917fffff,42.0
88194ad849fffff,88194ad993fffff,58.0
88194ad849fffff,88194ad995fffff,55.0
88194ad849fffff,88194ada17fffff,25.0
88194ad849fffff,88194adaddfffff,47.0
88194ad849fffff,88194adb13fffff,10.0
88194ad849fffff,88194adb31fffff,29.0
88194ad849fffff,88194adb49fffff,34.0
88194ad849fffff,88194adb67fffff,41.0
88194ad849fffff,88194adb69fffff,39.0
88194ad849fffff,88194e6119fffff,
88194ad849fffff,88194e692dfffff,116.0
88194ad849fffff,88194e6953fffff,
88194ad849fffff,88194e6987fffff,109.0
88194ad849fffff,88194e6acbfffff,
88194ad849fffff,88194e6c05fffff,
88194ad849fffff,88194e6d09fffff,
88194ad849fffff,88194e6d33fffff,
88194ad849fffff,88195d3609fffff,67.0
88194ad849fffff,88195d360bfffff,62.0
88194ad849fffff,88195da429fffff,81.0
88194ad849fffff,88195da493fffff,53.0
88194ad849fffff,88195da4a7fffff,35.0
88194ad849fffff,88195da4b3fffff,42.0
88194ad849fffff,88195da4c7fffff,64.0
88194ad849fffff,88195da4d5fffff,71.0
88194ad849fffff,88195da4d7fffff,65.0
88194ad849fffff,88195da4e5fffff,67.0
88194ad849fffff,88195da503fffff,75.0
88194ad849fffff,88195da535fffff,69.0
88194ad849fffff,88195da59dfffff,46.0
88194ad849fffff,88195da6bbfffff,82.0
88194ad849fffff,88195da6c7fffff,99.0
88194ad849fffff,88195da6cdfffff,107.0
88194ad849fffff,88195da72dfffff,110.0
88194ad849fffff,88195da737fffff,92.0
88194ad849fffff,88195da75dfffff,
88194ad849fffff,88195dac13fffff,69.0
88194ad849fffff,88195dac35fffff,95.0
88194ad849fffff,88195dac3bfffff,74.0
88194ad849fffff,88195dacc3fffff,57.0
88194ad849fffff,88195dae4bfffff,109.0
88194ad849fffff,88195daec3fffff,64.0
88194ad849fffff,88195daed5fffff,60.0
88194ad849fffff,88195daed7fffff,54.0
88194ad849fffff,88195db437fffff,
88194ad84bfffff,88194ac041fffff,95.0
88194ad84bfffff,88194ac04dfffff,89.0
88194ad84bfffff,88194ac261fffff,83.0
88194ad84bfffff,88194ac301fffff,64.0
88194ad84bfffff,88194aca29fffff,76.0
88194ad84bfffff,88194ad12bfffff,45.0
88194ad84bfffff,88194ad135fffff,39.0
88194ad84bfffff,88194ad14dfffff,64.0
88194ad84bfffff,88194ad15bfffff,69.0
88194ad84bfffff,88194ad18dfffff,66.0
88194ad84bfffff,88194ad1edfffff,55.0
88194ad84bfffff,88194ad26dfffff,111.0
88194ad84bfffff,88194ad2a5fffff,102.0
88194ad84bfffff,88194ad2e9fffff,113.0
88194ad84bfffff,88194ad34dfffff,100.0
88194ad84bfffff,88194ad363fffff,84.0
88194ad84bfffff,88194ad73bfffff,
88194ad84bfffff,88194ad85dfffff,14.0
88194ad84bfffff,88194ad86bfffff,15.0
88194ad84bfffff,88194ad89bfffff,57.0
88194ad84bfffff,88194ad8a3fffff,45.0
88194ad84bfffff,88194ad8c9fffff,32.0
88194ad84bfffff,88194ad907fffff,46.0
88194ad84bfffff,88194ad93dfffff,53.0
88194ad84bfffff,88194ad967fffff,55.0
88194ad84bfffff,88194ada09fffff,29.0
88194ad84bfffff,88194ada39fffff,26.0
88194ad84bfffff,88194adaa5fffff,21.0
88194ad84bfffff,88194adacdfffff,31.0
88194ad84bfffff,88194adad5fffff,40.0
88194ad84bfffff,88194e6087fffff,
88194ad84bfffff,88194e6113fffff,
88194ad84bfffff,88194e6127fffff,
88194ad84bfffff,88194e6185fffff,
88194ad84bfffff,88194e61bbfffff,
88194ad84bfffff,88194e61c9fffff,
88194ad84bfffff,88194e6951fffff,
88194ad84bfffff,88194e6989fffff,
88194ad84bfffff,88194e6a97fffff,
88194ad84bfffff,88194e6c25fffff,
88194ad84bfffff,88194e6e05fffff,
88194ad84bfffff,88195d3603fffff,89.0
88194ad84bfffff,88195da407fffff,86.0
88194ad84bfffff,88195da421fffff,88.0
88194ad84bfffff,88195da423fffff,81.0
88194ad84bfffff,88195da427fffff,84.0
88194ad84bfffff,88195da49bfffff,64.0
88194ad84bfffff,88195da4ebfffff,67.0
88194ad84bfffff,88195da5b1fffff,42.0
88194ad84bfffff,88195da68dfffff,96.0
88194ad84bfffff,88195da6a3fffff,85.0
88194ad84bfffff,88195da6bdfffff,87.0
88194ad84bfffff,88195da715fffff,117.0
88194ad84bfffff,88195da735fffff,107.0
88194ad84bfffff,88195dacb7fffff,69.0
88194ad84bfffff,88195dacdbfffff,52.0
88194ad84bfffff,88195dae23fffff,102.0
88194ad84bfffff,88195dae87fffff,64.0
88194ad84bfffff,88195daee9fffff,87.0
88194ad84bfffff,88195db4bbfffff,
88194ad84dfffff,88194ad039fffff,93.0
88194ad84dfffff,88194ad085fffff,
88194ad84dfffff,88194ad113fffff,69.0
88194ad84dfffff,88194ad149fffff,71.0
88194ad84dfffff,88194ad21bfffff,
88194ad84dfffff,88194ad2a1fffff,116.0
88194ad84dfffff,88194ad355fffff,92.0
88194ad84dfffff,88194ad53dfffff,
88194ad84dfffff,88194ad76bfffff,
88194ad84dfffff,88194ad82bfffff,25.0
88194ad84dfffff,88194ad897fffff,72.0
88194ad84dfffff,88194ada0dfffff,23.0
88194ad84dfffff,88194ada25fffff,9.0
88194ad84dfffff,88194ada41fffff,33.0
88194ad84dfffff,88194ada63fffff,21.0
88194ad84dfffff,88194adac1fffff,43.0
88194ad84dfffff,88194adb33fffff,29.0
88194ad84dfffff,88194adb57fffff,16.0
88194ad84dfffff,88194e6013fffff,
88194ad84dfffff,88194e6061fffff,
88194ad84dfffff,88194e60e1fffff,
88194ad84dfffff,88194e6861fffff,
88194ad84dfffff,88194e6963fffff,
88194ad84dfffff,88194e699dfffff,116.0
88194ad84dfffff,88194e69abfffff,110.0
88194ad84dfffff,88194e6c1dfffff,
88194ad84dfffff,88195d3689fffff,49.0
88194ad84dfffff,88195da411fffff,79.0
88194ad84dfffff,88195da485fffff,56.0
88194ad84dfffff,88195da69bfffff,99.0
88194ad84dfffff,88195dace1fffff,64.0
88194ad84dfffff,88195dae29fffff,106.0
88194ad84dfffff,88195dae9dfffff,53.0
88194ad84dfffff,88195daee3fffff,70.0
88194ad84dfffff,88195db5ddfffff,
88194ad851fffff,88194ac02bfffff,90.0
88194ad851fffff,88194ac145fffff,57.0
88194ad851fffff,88194ac211fffff,99.0
88194ad851fffff,88194ac219fffff,102.0
88194ad851fffff,88194ac22dfffff,74.0
88194ad851fffff,88194ac30dfffff,48.0
88194ad851fffff,88194ac361fffff,40.0
88194ad851fffff,88194aca47fffff,59.0
88194ad851fffff,88194ad02dfffff,65.0
88194ad851fffff,88194ad05bfffff,96.0
88194ad851fffff,88194ad103fffff,47.0
88194ad851fffff,88194ad107fffff,45.0
88194ad851fffff,88194ad109fffff,51.0
88194ad851fffff,88194ad119fffff,55.0
88194ad851fffff,88194ad153fffff,61.0
88194ad851fffff,88194ad1b5fffff,59.0
88194ad851fffff,88194ad1b7fffff,66.0
88194ad851fffff,88194ad22dfffff,101.0
88194ad851fffff,88194ad283fffff,118.0
88194ad851fffff,88194ad28dfffff,108.0
88194ad851fffff,88194ad2b3fffff,115.0
88194ad851fffff,88194ad2b7fffff,108.0
88194ad851fffff,88194ad307fffff,78.0
88194ad851fffff,88194ad337fffff,62.0
88194ad851fffff,88194ad35dfffff,97.0
88194ad851fffff,88194ad523fffff,114.0
88194ad851fffff,88194ad62dfffff,
88194ad851fffff,88194ad749fffff,
88194ad851fffff,88194ad895fffff,49.0
88194ad851fffff,88194ad933fffff,55.0
88194ad851fffff,88194ad94bfffff,49.0
88194ad851fffff,88194ad985fffff,45.0
88194ad851fffff,88194ad9e7fffff,53.0
88194ad851fffff,88194ada1dfffff,29.0
88194ad851fffff,88194ada4bfffff,48.0
88194ad851fffff,88194ada9dfffff,37.0
88194ad851fffff,88194adaa9fffff,13.0
88194ad851fffff,88194adab9fffff,37.0
88194ad851fffff,88194adb3bfffff,42.0
88194ad851fffff,88194adb3dfffff,43.0
88194ad851fffff,88194adb4bfffff,52.0
88194ad851fffff,88194e6011fffff,
88194ad851fffff,88194e68b1fffff,
88194ad851fffff,88194e68c7fffff,
88194ad851fffff,88194e696bfffff,
88194ad851fffff,88194e69b7fffff,100.0
88194ad851fffff,88194e69bdfffff,105.0
88194ad851fffff,88194e6a9bfffff,
88194ad851fffff,88194e6c23fffff,
88194ad851fffff,88194e6c33fffff,
88194ad851fffff,88194e6dcdfffff,
88194ad851fffff,88194e6f2dfffff,
88194ad851fffff,88194e6f5bfffff,
88194ad851fffff,88194e6f5dfffff,
88194ad851fffff,88195d3613fffff,72.0
88194ad851fffff,88195d36c3fffff,58.0
88194ad851fffff,88195d36dbfffff,60.0
88194ad851fffff,88195da437fffff,80.0
88194ad851fffff,88195da43bfffff,83.0
88194ad851fffff,88195da581fffff,66.0
88194ad851fffff,88195da59bfffff,50.0
88194ad851fffff,88195da5e3fffff,72.0
88194ad851fffff,88195da65bfffff,
88194ad851fffff,88195dac05fffff,106.0
88194ad851fffff,88195dac83fffff,70.0
88194ad851fffff,88195dac85fffff,80.0
88194ad851fffff,88195dac8dfffff,79.0
88194ad851fffff,88195dac9bfffff,64.0
88194ad851fffff,88195dac9dfffff,65.0
88194ad851fffff,88195dad9dfffff,97.0
88194ad851fffff,88195dadbbfffff,93.0
88194ad851fffff,88195dae0bfffff,112.0
88194ad851fffff,88195dae11fffff,104.0
88194ad851fffff,88195daeadfffff,86.0
88194ad855fffff,88194ac009fffff,96.0
88194ad855fffff,88194ac205fffff,87.0
88194ad855fffff,88194ac335fffff,60.0
88194ad855fffff,88194aca4bfffff,50.0
88194ad855fffff,88194ad035fffff,72.0
88194ad855fffff,88194ad037fffff,78.0
88194ad855fffff,88194ad053fffff,99.0
88194ad855fffff,88194ad057fffff,91.0
88194ad855fffff,88194ad0a3fffff,99.0
88194ad855fffff,88194ad125fffff,34.0
88194ad855fffff,88194ad1cdfffff,62.0
88194ad855fffff,88194ad327fffff,73.0
88194ad855fffff,88194ad329fffff,80.0
88194ad855fffff,88194ad32dfffff,81.0
88194ad855fffff,88194ad33dfffff,79.0
88194ad855fffff,88194ad341fffff,99.0
88194ad855fffff,88194ad365fffff,90.0
88194ad855fffff,88194ad80dfffff,22.0
88194ad855fffff,88194ad811fffff,14.0
88194ad855fffff,88194ad849fffff,33.0
88194ad855fffff,88194ad857fffff,5.0
88194ad855fffff,88194ad8c1fffff,29.0
88194ad855fffff,88194ad8d3fffff,49.0
88194ad855fffff,88194ad917fffff,56.0
88194ad855fffff,88194ada17fffff,26.0
88194ad855fffff,88194adad3fffff,43.0
88194ad855fffff,88194adaddfffff,38.0
88194ad855fffff,88194adb13fffff,37.0
88194ad855fffff,88194adb31fffff,55.0
88194ad855fffff,88194adb49fffff,67.0
88194ad855fffff,88194adb69fffff,68.0
88194ad855fffff,88194e692dfffff,
88194ad855fffff,88194e6953fffff,
88194ad855fffff,88194e6967fffff,
88194ad855fffff,88194e6b07fffff,
88194ad855fffff,88195da493fffff,64.0
88194ad855fffff,88195da4a7fffff,59.0
88194ad855fffff,88195da4b3fffff,57.0
88194ad855fffff,88195da4d5fffff,86.0
88194ad855fffff,88195da4d7fffff,79.0
88194ad855fffff,88195da4e5fffff,90.0
88194ad855fffff,88195da503fffff,107.0
88194ad855fffff,88195da59dfffff,75.0
88194ad855fffff,88195da6bbfffff,98.0
88194ad855fffff,88195da72dfffff,
88194ad855fffff,88195da737fffff,
88194ad855fffff,88195dac13fffff,98.0
88194ad855fffff,88195dac35fffff,
88194ad855fffff,88195dac3bfffff,103.0
88194ad855fffff,88195daca5fffff,96.0
88194ad855fffff,88195dacc3fffff,86.0
88194ad855fffff,88195dae33fffff,107.0
88194ad857fffff,88194ad125fffff,31.0
88194ad857fffff,88194ad30dfffff,85.0
88194ad857fffff,88194ad329fffff,77.0
88194ad857fffff,88194ad33dfffff,75.0
88194ad857fffff,88194ad811fffff,11.0
88194ad857fffff,88194ad849fffff,29.0
88194ad857fffff,88194ad855fffff,5.0
88194ad857fffff,88194ad8c1fffff,26.0
88194ad857fffff,88194ada17fffff,23.0
88194ad857fffff,88194adaddfffff,35.0
88194ad857fffff,88194adb13fffff,33.0
88194ad857fffff,88194e6991fffff,119.0
88194ad857fffff,88195da4a7fffff,56.0
88194ad859fffff,88194ac043fffff,91.0
88194ad859fffff,88194ac049fffff,86.0
88194ad859fffff,88194ac265fffff,70.0
88194ad859fffff,88194ac2e3fffff,114.0
88194ad859fffff,88194ac307fffff,53.0
88194ad859fffff,88194ac359fffff,67.0
88194ad859fffff,88194ac363fffff,45.0
88194ad859fffff,88194aca37fffff,95.0
88194ad859fffff,88194ad029fffff,65.0
88194ad859fffff,88194ad0e5fffff,81.0
88194ad859fffff,88194ad11dfffff,46.0
88194ad859fffff,88194ad1abfffff,51.0
88194ad859fffff,88194ad1c5fffff,52.0
88194ad859fffff,88194ad1ddfffff,65.0
